"id","id","division_id","depto_id","asig_id","p15","p15_just"
249,466,6,24,INGENIERIA DEL TRANSPORTE I,1,CUMPLE CON LOS CONOCIMIENTOS B�SICOS QUE DEBE TENER EL ALUMNO EN LA DISCIPLINA
250,466,6,24,INGENIERIA DEL TRANSPORTE I,2,orden de los temas
251,466,6,24,INGENIERIA DEL TRANSPORTE I,1,Totalmente adecuado
252,467,6,24,INTEGRACION DE PROYECTOS,1,Tiene la flexibilidad adecuada para que los estudiantes integren los conocimientos que han adqurido en las dem�s asignaturas que han cursado
253,467,6,24,INTEGRACION DE PROYECTOS,2,orden de los temas
254,467,6,24,INTEGRACION DE PROYECTOS,1,Permite desarrollar un proyecto segun el area de especcializacion de cada profesor
255,460,6,24,AEROPUERTOS,1,Considero que el curso es muy �ntegro y abarca los aspectos b�sicos de la ingenier�a de aeropuertos
256,461,6,24,CARRETERAS,1,CUMPLE CON LOS CONOCIMIENTOS B�SICOS QUE DEBE TENER EL ALUMNO EN LA DISCIPLINA
257,437,6,22,PRACTICAS DE TOPOGRAFIA  (2016),1,Los temas que se revisan en la asignatura son adecuados al plan de estudios de la carrera en lo global 
258,437,6,22,PRACTICAS DE TOPOGRAFIA  (2016),1,porque cubre las expectativas que requiere el estudiante en esta materia de pr�cticas inicial
259,437,6,22,PRACTICAS DE TOPOGRAFIA  (2016),2,Adecuado
260,437,6,22,PRACTICAS DE TOPOGRAFIA  (2016),1,Los tiempos son adecuados y os temas tiene orden.
261,442,6,22,TOPOGRAFIA I  (2016),1,Los temas llevan la secuencia que se necesita
262,442,6,22,TOPOGRAFIA I  (2016),1,porque cubre las expectativas que requiere el estudiante en esta materia de pr�cticas inicial
263,442,6,22,TOPOGRAFIA I  (2016),2,Adecuado
264,442,6,22,TOPOGRAFIA I  (2016),2,Adecuado
265,442,6,22,TOPOGRAFIA I  (2016),1,Los tiempos son adecuados y os temas tiene orden.
266,438,6,22,PRACTICAS DE TOPOGRAFIA II,2,Excluir en tema de Nivelaci�n Barom�trica
267,444,6,22,TOPOGRAFIA II,1,.
268,434,6,22,GEOMATICA BASICA,2,Hay temas que se lleva mas tiempo de explicar.
269,434,6,22,GEOMATICA BASICA,2,Hay temas que se lleva mas tiempo de explicar.
270,434,6,22,GEOMATICA BASICA,1,El plan de estudios de esta materia me parece adecuado para brindar un conocimiento general de la geom�tica aplicada al campo de la Ingenier�a Civil
271,434,6,22,GEOMATICA BASICA,1,El plan de estudios de esta materia me parece adecuado para brindar un conocimiento general de la geom�tica aplicada al campo de la Ingenier�a Civil
272,434,6,22,GEOMATICA BASICA,1,son para alumnos de primer ingreso
273,434,6,22,GEOMATICA BASICA,1,son para alumnos de primer ingreso
274,434,6,22,GEOMATICA BASICA,1,.
275,434,6,22,GEOMATICA BASICA,1,.
276,434,6,22,GEOMATICA BASICA,2,Requiere cambios de temas actuales
277,434,6,22,GEOMATICA BASICA,2,Requiere cambios de temas actuales
278,434,6,22,GEOMATICA BASICA,2,Se deben suprimir algunos temas. 
279,434,6,22,GEOMATICA BASICA,2,Se deben suprimir algunos temas. 
280,434,6,22,GEOMATICA BASICA,2,Cambios menores en el temario 
281,434,6,22,GEOMATICA BASICA,2,Cambios menores en el temario 
282,434,6,22,GEOMATICA BASICA,2,Cambios menores en el temario 
283,434,6,22,GEOMATICA BASICA,2,Cambios menores en el temario 
284,434,6,22,GEOMATICA BASICA,1,esta elaborado conforme a semestre y �rea de aplicaci�n
285,434,6,22,GEOMATICA BASICA,2,CADA SEMESTRE LA ARGUMENTO
286,434,6,22,GEOMATICA BASICA,2,CADA SEMESTRE LA ARGUMENTO
287,436,6,22,LEGISLACION APLIC ING GEOMAT,2,"""EL PROGRAMA A�N MEJORAR M�S, ME ENCUENTRO REALIZANDO DICHAS MEJORAS."""
288,439,6,22,PROYECTO GEOMETRICO DE OBRAS INFRAESTRUCTURA,1,ES TEORICO Y ABARCA LOS CONOCIMIENTOS NECESARIOS
289,439,6,22,PROYECTO GEOMETRICO DE OBRAS INFRAESTRUCTURA,1,ES TEORICO Y ABARCA LOS CONOCIMIENTOS NECESARIOS
290,443,6,22,TOPOGRAFIA III,1,ES TEORICO Y ABARCA LOS CONOCIMIENTOS NECESARIOS
291,443,6,22,TOPOGRAFIA III,1,ES TEORICO Y ABARCA LOS CONOCIMIENTOS NECESARIOS
292,433,6,22,ADMINISTRACION DE PROYECTOS,1,Incluye los temas necesarios para la ense�anza de la materia
293,433,6,22,ADMINISTRACION DE PROYECTOS,3,Me parece que existen �reas de oportunidad en algunos temas. 
294,435,6,22,HIDROGRAFIA,2,Falta actualizar temas
295,441,6,22,TOPOGRAFIA DE YACIMIENTOS MINERALES,1,"""Todos los temas son importantes, aunque hay que organizarlos"""
296,441,6,22,TOPOGRAFIA DE YACIMIENTOS MINERALES,1,"""Todos los temas son importantes, aunque hay que organizarlos"""
297,441,6,22,TOPOGRAFIA DE YACIMIENTOS MINERALES,1,"""Todos los temas son importantes, aunque hay que organizarlos"""
298,441,6,22,TOPOGRAFIA DE YACIMIENTOS MINERALES,1,"""Todos los temas son importantes, aunque hay que organizarlos"""
299,440,6,22,TOPOGRAFIA APLICADA A LA CONSTRUCCION DE EDIFICIOS,2,"""Existen temas que hay que agregar al curr�culo de la asignatura, para actualizarla"""
300,84,6,7,GEODESIA I,2,Es adecuado
301,84,6,7,GEODESIA I,2,Es adecuado
302,85,6,7,GEODESIA II,2,No incluye temas relevantes
303,85,6,7,GEODESIA II,2,No incluye temas relevantes
304,83,6,7,GEODESIA,2,Algunos temas relevantes no est�n incluidos
305,89,6,7,MODELACION MATEMATICA,2,"""como he mencionado con anterioridad, esta clase se podr�a adicionar la parte de laboratorio."""
306,89,6,7,MODELACION MATEMATICA,2,"""como he mencionado con anterioridad, esta clase se podr�a adicionar la parte de laboratorio."""
307,90,6,7,SISTEMA POSICIONAMIENTO GLOBAL (GPS),1,es lo que se ve en el campo profesional
308,90,6,7,SISTEMA POSICIONAMIENTO GLOBAL (GPS),1,es lo que se ve en el campo profesional
309,93,6,7,TEORIA DE LOS ERRORES I,1,Los tiempos son adecuados y os temas tiene orden.
310,82,6,7,CALCULO DE AJUSTES,1,Los tiempos son adecuados y os temas tiene orden.
311,87,6,7,HIDRAULICA E HIDROLOGIA,2,"""los subtemas requieren desglosarse,  en mi caso yo los desgloso """
312,87,6,7,HIDRAULICA E HIDROLOGIA,2,los sub temas no est�n desglosados pero a mi me da libertad  de hacerlo
313,87,6,7,HIDRAULICA E HIDROLOGIA,1,Las pr�cticas y la teor�a son acordes.
314,92,6,7,TEORIA DE LOS ERRORES,1,Los tiempos son adecuados y os temas tiene orden.
315,92,6,7,TEORIA DE LOS ERRORES,2,Falta detallar algunos vac�os.
316,86,6,7,GEODESIA III,2,"""Como he expresado anteriormente, hay temas repetitivos y le falta una  actualizaci�n al temario"""
317,91,6,7,SISTEMAS DE POSICION GLOBAL,1,es lo que se ve en el campo profesional
318,91,6,7,SISTEMAS DE POSICION GLOBAL,1,es lo que se ve en el campo profesional
319,91,6,7,SISTEMAS DE POSICION GLOBAL,1,es lo que se ve en el campo profesional
320,91,6,7,SISTEMAS DE POSICION GLOBAL,1,es lo que se ve en el campo profesional
321,94,6,7,TEORIA DE LOS ERRORES II,1,Los tiempos son adecuados y os temas tiene orden.
322,88,6,7,HIDROLOGIA APLICADA A LA GEOMATICA,2,los subtemas requieren desgloce pero lo he resuelto econ�micamente
323,95,6,7,PROGRAMACION APLICADA A LA GEOMATICA,1,"""Dado que es una asignatura de �ltimos semestres y es asignatura optativa, yo puedo acomodar mi temario con mucha flexibilidad, dependiendo del desempe�o del grupo."""
324,74,6,6,FOTOGRAMETRIA,2,Necesita actualizarse
325,74,6,6,FOTOGRAMETRIA,2,Hay que actualizarlos
326,74,6,6,FOTOGRAMETRIA,2,Necesita ser actualizado
327,74,6,6,FOTOGRAMETRIA,2,Necesita actualizarse
328,74,6,6,FOTOGRAMETRIA,2,Hay que actualizarlos
329,74,6,6,FOTOGRAMETRIA,2,Necesita ser actualizado
330,74,6,6,FOTOGRAMETRIA,1,Es adecuado al nivel de conocimientos de los alumnos y proporciona los suficientes para las siguientes materias
331,74,6,6,FOTOGRAMETRIA,1,Es adecuado al nivel de conocimientos de los alumnos y proporciona los suficientes para las siguientes materias
332,76,6,6,INTRODUCCION A  BASES DE DATOS ESPACIALES,3,Existen �reas de oportunidad para mejorar el plan de estudios
333,76,6,6,INTRODUCCION A  BASES DE DATOS ESPACIALES,3,Existen �reas de oportunidad para mejorar el plan de estudios
334,75,6,6,GESTION AMBIENTAL,2,ACTUALIZAR BIBLIOGRAF�A 
335,79,6,6,SISTEMAS DE INFORMACION GEOGRAFICA I,2,"""El plan de esta materia cuenta con los temas necesarios para comprender que es un Sistema de Informaci�n Geogr�fica, su ciclo, creaci�n e implementaci�n de un SIG. Ser�a importante mejorar algunos aspectos te�ricos y metodol�gicos sobre la definici�n y aplicaci�n de un SIG"""
335,502,6,6,SISTEMAS DE INFORMACION GEOGRAFICA I,2,"""El plan de esta materia cuenta con los temas necesarios para comprender que es un Sistema de Informaci�n Geogr�fica, su ciclo, creaci�n e implementaci�n de un SIG. Ser�a importante mejorar algunos aspectos te�ricos y metodol�gicos sobre la definici�n y aplicaci�n de un SIG"""
336,81,6,6,PERCEPCION REMOTA I,2,es mucha la carga de temas te�ricos que no necesariamente son �tiles para el apartado pr�ctico del procesamiento digital de im�genes
337,81,6,6,PERCEPCION REMOTA I,2,"""Necesita tener por lo menos dos horas m�s la asignatura para poder cubrir todos los nuevos avances que se presentan, es una de las propuestas que plannteo en cambios mayores."""
338,77,6,6,PERCEPCION REMOTA II,1,El contenido de temas asi como las horas asignadas me parece que est�n bien asignadas para cumplir con los objetivos de la materia
339,77,6,6,PERCEPCION REMOTA II,2,Se requiere actualizaci�n de la bibliograf�a propuesta en el temario de la asignatura
340,80,6,6,SISTEMAS DE INFORMACION GEOGRAFICA II,2,"""Se identifica como �rea de oportunidad para el tema seis, la definici�n expl�cita de los t�picos por abordar."""
341,80,6,6,SISTEMAS DE INFORMACION GEOGRAFICA II,2,UNA MATERIA QUE DE MANERA CONTINUA DEBE ESTAR EN ACTUALIZACI�N
342,78,6,6,PROYECTO GEOMATICO,3,hay que actualizarlo
343,309,3,14,INSTALACIONES ELECTRICAS,1,Los temas son necesarios y el tiempo deber�a ser suficiente en condiciones normales
344,318,3,14,PLANTAS GENERADORAS,2,Me parece que es muy ambicioso y deber�a haber otra materia similar  
345,320,3,14,SUBESTACIONES ELECTRICAS,2,Pudieran manejarse de manera m�s general los sub temas
346,320,3,14,SUBESTACIONES ELECTRICAS,1,Cumple con lo requerido.
347,320,3,14,SUBESTACIONES ELECTRICAS,2,Es muy extenso el temario y muy grande el grupo ya que consta de 40 alumnos inscritos en la asignatura
348,319,3,14,SISTEMAS ELECTRICOS DE POTENCIA II,2,De pronto hay que adecuar algunos temas porque no se cuenta con los antecedentes completos de la materia
349,315,3,14,MAQUINAS ELECTRICAS I,2,Es necesario actualizar algunos temas y establecer seriaci�n para esta materia.
350,316,3,14,MAQUINAS ELECTRICAS II,2,algunos temas no alcanza el tiempo para abarcarlos
351,320,3,14,SUBESTACIONES ELECTRICAS,2,El alcance de los temas de control es muy corto
352,315,3,14,MAQUINAS ELECTRICAS I,2,Actualmente se est� revisando en Academias
353,315,3,14,MAQUINAS ELECTRICAS I,2,Demasiados temas en pocas horas para realmente permitir a los alumnos integrar los conceptos. Focalizar en poco pero mas aprunfondizado nos parece mas pertienente.
354,316,3,14,MAQUINAS ELECTRICAS II,1,acorde a lo actual
355,317,3,14,MAQUINAS ELECTRICAS III L,1,El alcance de los temas de control es muy corto
356,317,3,14,MAQUINAS ELECTRICAS III L,2,Faltan algunos temas y otros sobran
357,312,3,14,LAB. PROTECCION DE SISTEMAS ELECTRICOS,2,Faltan algunos temas y otros sobran
358,314,3,14,LAB. SISTEMAS ELECTRICOS DE POTENCIA II,1,acorde a lo actual
359,313,3,14,LAB. SISTEMAS ELECTRICOS DE POTENCIA I,2,Se deben reducir algunos temas y reasignar horas por tema
360,312,3,14,LAB. PROTECCION DE SISTEMAS ELECTRICOS,2,Se deben reducir algunos temas y reasignar horas por tema
361,313,3,14,LAB. SISTEMAS ELECTRICOS DE POTENCIA I,1,Cubre los aspectos requeridos
362,313,3,14,LAB. SISTEMAS ELECTRICOS DE POTENCIA I,1,.
363,313,3,14,LAB. SISTEMAS ELECTRICOS DE POTENCIA I,2,Requiere actualizarse con forme a las necesidades actuales. 
364,313,3,14,LAB. SISTEMAS ELECTRICOS DE POTENCIA I,1,Cubre los aspectos requeridos
365,310,3,14,LAB. MAQUINAS ELECTRICAS I,1,.
366,310,3,14,LAB. MAQUINAS ELECTRICAS I,2,Requiere actualizarse con forme a las necesidades actuales. 
367,310,3,14,LAB. MAQUINAS ELECTRICAS I,1,Si. Todo bien.
368,311,3,14,LAB. MAQUINAS ELECTRICAS II,1,Todo bien.
369,111,3,9,DINAMICA DE SISTEMAS FISICOS,2,Requiere actualizarse con forme a las necesidades actuales. 
370,111,3,9,DINAMICA DE SISTEMAS FISICOS,1,SE CUBREN TODOS LOS TEMAS DEL AREA DE CONOCIMIENTO.
371,123,3,9,MEDICION E INSTRUMENTACION,2,Se deben reducir algunos temas y reasignar horas por tema
372,113,3,9,FUNDAMENTOS DE INSTRUMENTACION BIOMEDICA,2,"""Antes que realizar practicas sobre m�quinas el�ctricas rotativas, habr�a que ahondar un poco m�s en el fundamento de estas. La teor�a de m�quinas debe quedar clara para comprender integralmente el funcionamiento de las mismas"""
373,125,3,9,TEMAS SELECTOS DE ING. BIOMEDICA,2,Muchos temas para poco tiempo
374,126,3,9,SISTEMAS Y EQUIPOS BIOMEDICOS ELECTRONICOS,2,algunos temas est�n fuera de lugar
375,127,3,9,CONTROL DE SISTEMAS NO LINEALES,2,"""La unidad 5 se enfoca a aplicaciones espec�ficas de ingenier�a y deja de lado la descripci�n de actuadores, que en estricto sentido, forma parte de cualquier curso de instrumentaci�n Industrial"""
383,108,3,9,ANALISIS DE CIRCUITOS ELECTRICOS,1,De acuerdo
384,111,3,9,DINAMICA DE SISTEMAS FISICOS,2,S/C
385,110,3,9,CIRCUITOS ELECTRICOS,2,"""El temario incluye sin duda temas importantes; sin embargo es bastante ambicioso y el tiempo con el que contamos no considera que i)vamos a evaluar con ex�menes, actividades o ejercicios de clase que requieren tiempo y ii)hay dudas por parte de los alumnos y tendremos que por momentos modificar el ritmo al que vamos avanzando en los temas."""
386,110,3,9,CIRCUITOS ELECTRICOS,2,Creo que el modelado de sistemas mecanicos es extra
387,110,3,9,CIRCUITOS ELECTRICOS,1,De acuerdo
388,110,3,9,CIRCUITOS ELECTRICOS,2,Muchos temas para poco tiempo
389,110,3,9,CIRCUITOS ELECTRICOS,1,S/C
390,108,3,9,ANALISIS DE CIRCUITOS ELECTRICOS,1,Considera todos los temas b�sicos de la asignatura.
391,108,3,9,ANALISIS DE CIRCUITOS ELECTRICOS,1,Cubre todos los temas propuestos en el temario de la asignatura
392,108,3,9,ANALISIS DE CIRCUITOS ELECTRICOS,1,El programa pretende que los estudiantes adquieran los fundamentos para la ingenier�a relacionada con este tema; pero dif�cilmente se logra lo anterior por el tiempo que se tiene que es breve. Se requieren al menos 4.5 horas a la semana.  
393,112,3,9,FUNDAMENTOS DE CONTROL,1,es lo minimo que los alumnos deben de saber
394,128,3,9,SISTEMAS EMBEBIDOS EN INSTRUMENTACION Y CONTROL,1,"""El programa es adecuado, pero el tiempo para impartirlo no es suficiente."""
395,129,3,9,FISIOLOGIA DEL SISTEMA ENDOCRINO Y NERVIOSO,1,"""Creo que hace falta m�s tiempo, deber�a se de 4.5 horas a la semana."""
396,130,3,9,INGENIERIA CLINICA,1,De acuerdo
397,131,3,9,TEMAS SELECTOS DE INGENIERIA BIOMEDICA,2,Podr�an verse variables de estado
398,119,3,9,LAB. MEDICION E INSTRUMENTACION,1,-
399,132,3,9,LAB. CONTROL DE SISTEMAS NO LINEALES,1,El programa abarca los conocimientos de fisiolog�a requeridos por un ingeniero biom�dico
412,116,3,9,LAB. CIRCUITOS ELECTRICOS,1,cumple con los objetivos
413,116,3,9,LAB. CIRCUITOS ELECTRICOS,2,Existen algunos temas que deber�an de ser predecesores de otros
414,116,3,9,LAB. CIRCUITOS ELECTRICOS,1,CUMPLE CON LOS OBJETIVOS DE LA ASIGNATURA
415,116,3,9,LAB. CIRCUITOS ELECTRICOS,1,CUMPLE CON LOS OBJETIVOS DE LA ASIGNATURA
416,116,3,9,LAB. CIRCUITOS ELECTRICOS,1,Las pr�cticas son adecuadas para entender el an�lisis de circuitos el�ctricos
417,116,3,9,LAB. CIRCUITOS ELECTRICOS,1,Las pr�cticas son adecuadas para entender el an�lisis de circuitos el�ctricos
418,116,3,9,LAB. CIRCUITOS ELECTRICOS,1,Porque son temas que se ven en teor�a tambi�n.
419,116,3,9,LAB. CIRCUITOS ELECTRICOS,1,Si porque se cumple con los temarios dela asignatura
420,116,3,9,LAB. CIRCUITOS ELECTRICOS,1,Cubre todos los temas propuestos en el temario de la asignatura
421,116,3,9,LAB. CIRCUITOS ELECTRICOS,1,Si porque se cumple con los temarios dela asignatura
422,116,3,9,LAB. CIRCUITOS ELECTRICOS,2,Considero que hay algunos temas que se podr�an reubicar
423,116,3,9,LAB. CIRCUITOS ELECTRICOS,1,Se cumplieron todos los ojetivos
424,115,3,9,LAB. ANALISIS DE CIRCUITOS ELECTRICOS,1,ya que son b�sicas para las siguientes manera
425,115,3,9,LAB. ANALISIS DE CIRCUITOS ELECTRICOS,1,es lo basico que deben de saber los alumnos
426,115,3,9,LAB. ANALISIS DE CIRCUITOS ELECTRICOS,1,son temas basicos que deben de ver para las siguientes asignatura
427,115,3,9,LAB. ANALISIS DE CIRCUITOS ELECTRICOS,1,De acuerdo
428,115,3,9,LAB. ANALISIS DE CIRCUITOS ELECTRICOS,1,Las pr�cticas son adecuadas para entender el an�lisis de circuitos el�ctricos
429,115,3,9,LAB. ANALISIS DE CIRCUITOS ELECTRICOS,2,HAY DIFICULTADES DE UNA CLASE DE LABORATORIO A DISTANCIA
430,122,3,9,LAB. SISTEMAS DE CONTROL,1,Se cubre todos los temas del temario
431,118,3,9,LAB. FUNDAMENTOS DE CONTROL,1,son conocimientos b�sicos
432,118,3,9,LAB. FUNDAMENTOS DE CONTROL,1,es basico para otras materias
433,118,3,9,LAB. FUNDAMENTOS DE CONTROL,1,De acuerdo
434,118,3,9,LAB. FUNDAMENTOS DE CONTROL,1,CONTIENE LOS TEMAS ESENCIALES
435,118,3,9,LAB. FUNDAMENTOS DE CONTROL,1,S/C
436,133,3,9,LAB. SISTEMAS EMBEBIDOS EN INSTRUMENTACION Y CONTROL,1,cumple con objetivos
437,134,3,9,LABORATORIO FISIOLOGIA DEL SISTEMA ENDOCRINO Y NERVIOSO,1,Se realizan las pr�cticas suficientes para presentar la teor�a de control cl�sico
438,117,3,9,LAB. CONTROL AVANZADO,1,CUMPLE CON LOS OBJETIVOS DE LA SIGNATURA
439,120,3,9,LAB. ROBOTICA INDUSTRIAL,1,CUMPLE CON LOS OBJETIVOS DE LA SIGNATURA
440,211,3,12,DISPOSITIVOS ELECTRONICOS,1,-
441,211,3,12,DISPOSITIVOS ELECTRONICOS,1,"""El programa incluye los elementos de fisiolog�a necesarios para un ingeniero biom�dico, independientemente de si desea desarrollarse en un hospital, un posgrado o una empresa."""
442,211,3,12,DISPOSITIVOS ELECTRONICOS,1,Cubre en su totalidad los temas necesarios hablando de control avanzado en licenciatura
443,211,3,12,DISPOSITIVOS ELECTRONICOS,1,Ya que cumple con los temas para tener un conocimiento de la materia.
444,211,3,12,DISPOSITIVOS ELECTRONICOS,2,Los alumnos comentan que muchos de los temas que se supone deben conocer para llevar la materia los desconocen (se les tiene que dar una explicaci�n r�pida) 
445,211,3,12,DISPOSITIVOS ELECTRONICOS,1,Se analizan todos los temas para el dise�o de dispositivos.
446,214,3,12,ELECTRONICA DE POTENCIA,2,Un temario muy largo.
447,214,3,12,ELECTRONICA DE POTENCIA,1,Porque su contenido cumple con la necesidad profesional del alumno.
448,209,3,12,CIRCUITOS PARA COMUNICACIONES,2,"""El �ltimo tema quiz�s deber�a omitirse, ya que el temario es muy extenso"""
449,209,3,12,CIRCUITOS PARA COMUNICACIONES,2,Porque no concuerdan las pr�cticas con el temario
450,212,3,12,DISPOSITIVOS ELECTRONICOS PROGRAMABLES,1,As� se planeo y se comprometi�
451,234,3,12,AMPLIFICADORES PARA MICROONDAS,2,Les falta fundamentos en teor�a de los circuitos
452,215,3,12,ELECTRONICA DIGITAL,1,Se estudian todos los temas necesarios para el dise�o de circuitos para comunicaciones.
453,208,3,12,CIRCUITOS INTEGRADOS ANALOGICOS,1,Es adecuado siempre y cuando los alumnos tengas los antecedentes requeridos
454,208,3,12,CIRCUITOS INTEGRADOS ANALOGICOS,2,"""Al ser una asignatura de ingenier�a aplicada, es viable la actualizaci�n del tema final en nuevas tecnolog�as electr�nicas."""
455,227,3,12,MEMS PARA RADIOFRECUENCIA,1,Se estudian todos los temas necesarios para el dise�o de amplificadores para microondas.
